avances_id,accion_id,descripcion,fecha_corte,estado,porcentaje,tipo_calificacion
164,164,"Mediante memorando con Radicado 20151350287743 del 30 de septiembre de 2015 se dio por cerrada esta acción correspondiente al Plan de Mejoramiento. Se realizó la actualización del Procedimiento “PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos-V4” del 24 de septiembre de 2015, dando cumplimiento al numeral 7.3 de la Norma NTCGP 1000:2009, que hace referencia al Diseño y Desarrollo.
En dicho Procedimiento, se encuentran definidas las actividades críticas que hacen parte del Procedimiento PR-DP-017, en relación con la revisión y validación apropiadas para los Estudios y Diseños detallados o fase III de los proyectos. Tal es el caso de la Actividad Crítica, numeral 4 que hace referencia a: “Verificar y Aprobar los productos de los Estudios y Diseños”, la Revisión y Validación como salida de producto, los Estudios y Diseños revisados, verificados y aprobados por la interventoría o supervisión del IDU.
Así mismo, en la tabla de contenido del numeral 4, Términos y Definiciones, fueron incluidas las definiciones de los conceptos Revisar, Verificar y Validar del Procedimiento PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos. Igualmente, dentro del flujograma se encuentran determinadas las responsabilidades y autoridades en la revisión, verificación y validación para cada una de las etapas de diseño que se ven reflejadas en los numerales 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 32, 33, y 51; la planificación y control del procedimiento también pude verse reflejada dentro del flujograma en cada una de las etapas dentro de los numerales 18, 19, 20, 24, 25 y 38 respectivamente.
De igual manera, de acuerdo a lo verificado en las Actas de las Mesas de Trabajo realizadas por parte de los responsables de la Dirección Técnica de Diseños de Proyectos, se evidencian las actividades que fueron ejecutadas para llevar a cabo la actualización del Procedimiento PR-DP-017 Programación, Ejecución y Seguimiento al Diseño de Proyectos”, éstas fueron realizadas durante el mes de julio de 2015.
Por lo anterior, se pudo establecer que las acciones propuestas por el área, fueron cumplidas en un 100%, estableciendo que fueron eficazmente implementadas cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
165,165,"Mediante memorando con Radicado 20151350287743 del 30 de septiembre de 2015 se dio por cerrada esta acción correspondiente al Plan de Mejoramiento. Se realizó la actualización del Procedimiento “PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos-V4” del 24 de septiembre de 2015, dando cumplimiento al numeral 7.3 de la Norma NTCGP 1000:2009, que hace referencia al Diseño y Desarrollo.
En dicho Procedimiento, se encuentran definidas las actividades críticas que hacen parte del Procedimiento PR-DP-017, en relación con la revisión y validación apropiadas para los Estudios y Diseños detallados o fase III de los proyectos. Tal es el caso de la Actividad Crítica, numeral 4 que hace referencia a: “Verificar y Aprobar los productos de los Estudios y Diseños”, la Revisión y Validación como salida de producto, los Estudios y Diseños revisados, verificados y aprobados por la interventoría o supervisión del IDU.
Así mismo, en la tabla de contenido del numeral 4, Términos y Definiciones, fueron incluidas las definiciones de los conceptos Revisar, Verificar y Validar del Procedimiento PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos. Igualmente, dentro del flujograma se encuentran determinadas las responsabilidades y autoridades en la revisión, verificación y validación para cada una de las etapas de diseño que se ven reflejadas en los numerales 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 32, 33, y 51; la planificación y control del procedimiento también pude verse reflejada dentro del flujograma en cada una de las etapas dentro de los numerales 18, 19, 20, 24, 25 y 38 respectivamente.
De igual manera, de acuerdo a lo verificado en las Actas de las Mesas de Trabajo realizadas por parte de los responsables de la Dirección Técnica de Diseños de Proyectos, se evidencian las actividades que fueron ejecutadas para llevar a cabo la actualización del Procedimiento PR-DP-017 Programación, Ejecución y Seguimiento al Diseño de Proyectos”, éstas fueron realizadas durante el mes de julio de 2015.
Por lo anterior, se pudo establecer que las acciones propuestas por el área, fueron cumplidas en un 100%, estableciendo que fueron eficazmente implementadas cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
166,166,"Mediante memorando con Radicado 20151350287743 del 30 de septiembre de 2015 se dio por cerrada esta acción correspondiente al Plan de Mejoramiento. Se realizó la actualización del Procedimiento “PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos-V4” del 24 de septiembre de 2015, dando cumplimiento al numeral 7.3 de la Norma NTCGP 1000:2009, que hace referencia al Diseño y Desarrollo.
En dicho Procedimiento, se encuentran definidas las actividades críticas que hacen parte del Procedimiento PR-DP-017, en relación con la revisión y validación apropiadas para los Estudios y Diseños detallados o fase III de los proyectos. Tal es el caso de la Actividad Crítica, numeral 4 que hace referencia a: “Verificar y Aprobar los productos de los Estudios y Diseños”, la Revisión y Validación como salida de producto, los Estudios y Diseños revisados, verificados y aprobados por la interventoría o supervisión del IDU.
Así mismo, en la tabla de contenido del numeral 4, Términos y Definiciones, fueron incluidas las definiciones de los conceptos Revisar, Verificar y Validar del Procedimiento PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos. Igualmente, dentro del flujograma se encuentran determinadas las responsabilidades y autoridades en la revisión, verificación y validación para cada una de las etapas de diseño que se ven reflejadas en los numerales 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 32, 33, y 51; la planificación y control del procedimiento también pude verse reflejada dentro del flujograma en cada una de las etapas dentro de los numerales 18, 19, 20, 24, 25 y 38 respectivamente.
De igual manera, de acuerdo a lo verificado en las Actas de las Mesas de Trabajo realizadas por parte de los responsables de la Dirección Técnica de Diseños de Proyectos, se evidencian las actividades que fueron ejecutadas para llevar a cabo la actualización del Procedimiento PR-DP-017 Programación, Ejecución y Seguimiento al Diseño de Proyectos”, éstas fueron realizadas durante el mes de julio de 2015.
Por lo anterior, se pudo establecer que las acciones propuestas por el área, fueron cumplidas en un 100%, estableciendo que fueron eficazmente implementadas cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
167,167,"Mediante memorando con Radicado 20151350287743 del 30 de septiembre de 2015 se dio por cerrada esta acción correspondiente al Plan de Mejoramiento. Se realizó la actualización del Procedimiento “PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos-V4” del 24 de septiembre de 2015, dando cumplimiento al numeral 7.3 de la Norma NTCGP 1000:2009, que hace referencia al Diseño y Desarrollo.
En dicho Procedimiento, se encuentran definidas las actividades críticas que hacen parte del Procedimiento PR-DP-017, en relación con la revisión y validación apropiadas para los Estudios y Diseños detallados o fase III de los proyectos. Tal es el caso de la Actividad Crítica, numeral 4 que hace referencia a: “Verificar y Aprobar los productos de los Estudios y Diseños”, la Revisión y Validación como salida de producto, los Estudios y Diseños revisados, verificados y aprobados por la interventoría o supervisión del IDU.
Así mismo, en la tabla de contenido del numeral 4, Términos y Definiciones, fueron incluidas las definiciones de los conceptos Revisar, Verificar y Validar del Procedimiento PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos. Igualmente, dentro del flujograma se encuentran determinadas las responsabilidades y autoridades en la revisión, verificación y validación para cada una de las etapas de diseño que se ven reflejadas en los numerales 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 32, 33, y 51; la planificación y control del procedimiento también pude verse reflejada dentro del flujograma en cada una de las etapas dentro de los numerales 18, 19, 20, 24, 25 y 38 respectivamente.
De igual manera, de acuerdo a lo verificado en las Actas de las Mesas de Trabajo realizadas por parte de los responsables de la Dirección Técnica de Diseños de Proyectos, se evidencian las actividades que fueron ejecutadas para llevar a cabo la actualización del Procedimiento PR-DP-017 Programación, Ejecución y Seguimiento al Diseño de Proyectos”, éstas fueron realizadas durante el mes de julio de 2015.
Por lo anterior, se pudo establecer que las acciones propuestas por el área, fueron cumplidas en un 100%, estableciendo que fueron eficazmente implementadas cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
168,168,"Mediante memorando con Radicado 20151350287743 del 30 de septiembre de 2015 se dio por cerrada esta acción correspondiente al Plan de Mejoramiento. Se realizó la actualización del Procedimiento “PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos-V4” del 24 de septiembre de 2015, dando cumplimiento al numeral 7.3 de la Norma NTCGP 1000:2009, que hace referencia al Diseño y Desarrollo.
En dicho Procedimiento, se encuentran definidas las actividades críticas que hacen parte del Procedimiento PR-DP-017, en relación con la revisión y validación apropiadas para los Estudios y Diseños detallados o fase III de los proyectos. Tal es el caso de la Actividad Crítica, numeral 4 que hace referencia a: “Verificar y Aprobar los productos de los Estudios y Diseños”, la Revisión y Validación como salida de producto, los Estudios y Diseños revisados, verificados y aprobados por la interventoría o supervisión del IDU.
Así mismo, en la tabla de contenido del numeral 4, Términos y Definiciones, fueron incluidas las definiciones de los conceptos Revisar, Verificar y Validar del Procedimiento PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos. Igualmente, dentro del flujograma se encuentran determinadas las responsabilidades y autoridades en la revisión, verificación y validación para cada una de las etapas de diseño que se ven reflejadas en los numerales 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 32, 33, y 51; la planificación y control del procedimiento también pude verse reflejada dentro del flujograma en cada una de las etapas dentro de los numerales 18, 19, 20, 24, 25 y 38 respectivamente.
De igual manera, de acuerdo a lo verificado en las Actas de las Mesas de Trabajo realizadas por parte de los responsables de la Dirección Técnica de Diseños de Proyectos, se evidencian las actividades que fueron ejecutadas para llevar a cabo la actualización del Procedimiento PR-DP-017 Programación, Ejecución y Seguimiento al Diseño de Proyectos”, éstas fueron realizadas durante el mes de julio de 2015.
Por lo anterior, se pudo establecer que las acciones propuestas por el área, fueron cumplidas en un 100%, estableciendo que fueron eficazmente implementadas cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
169,169,"Mediante memorando con Radicado 20151350287743 del 30 de septiembre de 2015 se dio por cerrada esta acción correspondiente al Plan de Mejoramiento. Se realizó la actualización del Procedimiento “PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos-V4” del 24 de septiembre de 2015, dando cumplimiento al numeral 7.3 de la Norma NTCGP 1000:2009, que hace referencia al Diseño y Desarrollo.
En dicho Procedimiento, se encuentran definidas las actividades críticas que hacen parte del Procedimiento PR-DP-017, en relación con la revisión y validación apropiadas para los Estudios y Diseños detallados o fase III de los proyectos. Tal es el caso de la Actividad Crítica, numeral 4 que hace referencia a: “Verificar y Aprobar los productos de los Estudios y Diseños”, la Revisión y Validación como salida de producto, los Estudios y Diseños revisados, verificados y aprobados por la interventoría o supervisión del IDU.
Así mismo, en la tabla de contenido del numeral 4, Términos y Definiciones, fueron incluidas las definiciones de los conceptos Revisar, Verificar y Validar del Procedimiento PR-DP-017, Programación, Ejecución y Seguimiento al Diseño de Proyectos. Igualmente, dentro del flujograma se encuentran determinadas las responsabilidades y autoridades en la revisión, verificación y validación para cada una de las etapas de diseño que se ven reflejadas en los numerales 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 32, 33, y 51; la planificación y control del procedimiento también pude verse reflejada dentro del flujograma en cada una de las etapas dentro de los numerales 18, 19, 20, 24, 25 y 38 respectivamente.
De igual manera, de acuerdo a lo verificado en las Actas de las Mesas de Trabajo realizadas por parte de los responsables de la Dirección Técnica de Diseños de Proyectos, se evidencian las actividades que fueron ejecutadas para llevar a cabo la actualización del Procedimiento PR-DP-017 Programación, Ejecución y Seguimiento al Diseño de Proyectos”, éstas fueron realizadas durante el mes de julio de 2015.
Por lo anterior, se pudo establecer que las acciones propuestas por el área, fueron cumplidas en un 100%, estableciendo que fueron eficazmente implementadas cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
170,170,"Se evidenció luego del seguimiento efectuado, que se cuenta con formato diseñado y solicitud efectuada para instalar los avisos en las diferentes áreas, pero a la fecha no se evidencia que los avisos se encuentren, por tanto se da  como no cumplida la presente acción.",15/12/15,en_progreso,50,No Cumplida
171,171,"A la fecha de corte del presente documento, consultado el Portal web corporativo del IDU en la dirección electrónica www.idu.gov.co, se puede evidenciar que en el pie de página se encuentra dispuesto un hipervínculo, que permite descargar la circular IDU No. 19 del 26 de diciembre de 2013, informando sobre la adopción de la política de tratamiento de protección de datos en el IDU y trae adjunta la política como tal, en diez (10) folios. 

Lo anterior  refleja un cumplimiento  del 100% a la acción correctiva planteada para eliminar la causa del hallazgo, teniendo en cuenta  que la fecha de cierre propuesta por la OTC / OAP para el cumplimiento de la acción correctiva es del 30 de abril de 2015.",15/12/15,terminado,100,Cumplida
172,172,"A la fecha de corte del presente documento, se pudo evidenciar que la OAP / OTC, no dispuso en los puntos de ingreso a la Entidad (Sede Calle 22 No. 6 – 27, Sede Calle 20 No. 9 – 20) y áreas restringidas (Sede Calle 22 STTR, STRT y Sede Calle 20 OCD), avisos que den cuenta sobre el uso de la información que se solicita para el ingreso.",15/12/15,en_progreso,50,No Cumplida
173,173,"A la fecha de corte del presente documento, se pudo evidenciar que el día 22 de junio de 2015, de forma masiva se desplegó en todos los computadores conectados a la red de datos del IDU, un papel tapiz socializando como componente de la seguridad de la información, la política de tratamiento de protección de datos en el Instituto de Desarrollo Urbano.

Lo anterior  refleja un cumplimiento  del 100% a la acción correctiva planteada para eliminar la causa del hallazgo, teniendo en cuenta  que la fecha de cierre propuesta por la OAP / OTC para el cumplimiento de la acción correctiva es del 29 de mayo de 2015",15/12/15,terminado,100,Cumplida
174,174,"REPORTE A SEPTIEMBRE 30 DE 2015 ACCIÓN CUMPLIDA Y EFICAZ - CERRADAEl 1 de septiembre de 2015 se oficializó el procedimiento"" PR-VROS - ESTRUCTURACIÓN DE PROYECTOS DE ACUERDO DE VALORIZACIÓN "" del proceso de Gestión de la Valorización y Gestión.",15/12/15,terminado,100,Cumplida
175,175,"REPORTE A SEPTIEMBRE 30 DE 2015 ACCIÓN CUMPLIDA Y EFICAZ - CERRADAEl 1 de septiembre de 2015 se oficializó el procedimiento"" PR-VROS - ESTRUCTURACIÓN DE PROYECTOS DE ACUERDO DE VALORIZACIÓN "" del proceso de Gestión de la Valorización y Gestión. Se socialio mediante Flash IDU",15/12/15,terminado,100,Cumplida
176,176,Se verifica la actualización del procedimiento el cual se encuentra publicado en la intranet,15/12/15,terminado,100,Cumplida
177,177,Se verifica la actualización del procedimiento el cual se encuentra publicado en la intranet,15/12/15,terminado,100,Cumplida
178,178,Se verifica la actualización del procedimiento el cual se encuentra publicado en la intranet,15/12/15,terminado,100,Cumplida
179,179,"REPORTE A SEPTIEMBRE 30 DE 2015 ACCIÓN CUMPLIDA Y EFICAZ - CERRADALos documentos de que trata la acción correctiva se encuentran publicados en la Intranet corporativa con los siguientes códigos:
• Formato“FO-FP-01 Productos de Estudios de Prefactibilidad-Lista de Chequeo” versión 1.0.
• Formato “FO-FP-02 Productos de Estudios de factibilidad-Lista de Chequeo” versión 2.0 el cual deroga al formato “FO-EP-161” versión 1.0.
Igualmente se elaboró el documento ""FO-FP-03 Documento Técnico de Soporte V1"", el cual está publicado en la Intranet corporativa y fue socializado.
Dicho documento fue socializado entre todos los funcionarios y contratistas de la Dirección Técnica de Proyectos, como se puede evidenciar en los documentos presentados como soporte: Lista de asistencia, Correo electrónico del Jefe de la dependencia y el archivo powerpoint de la presentación socializada. Con lo anterior se cumple la acción correctiva formulada para el hallazgo.
Para establecer la eficacia de la acción correctiva, se verificó que la documentación adoptada del proceso ""Factibilidad de Proyectos"" estuviera implementada y fuera conocida por los funcionarios del proceso, para lo cual se verificaron tres proyectos en los cuáles ya se está aplicando la metodología y documentos adoptados.",15/12/15,terminado,100,Cumplida
180,180,"REPORTE A SEPTIEMBRE 30 DE 2015 ACCIÓN CUMPLIDA - A LA FECHA NO APLICA LA EVALUACIÓN DE EFICACIA.La acción correctiva se cumplió mediante la elaboración y adopción de los siguientes documentos que se encuentran publicados en la Intranet corporativa con los siguientes códigos:

1. FO-FP-05 Plano de Prefactibilidad y Factibilidad de Proyectos CAD V.1.0.
2. FO-FP-06 Mapa de Prefactibilidad y Factibilidad de Proyectos GIS V 1.0.
3. FO-FP-06 Plantilla GIS V1.0.mxd
4. FO-PE-05 Plantilla CAD V1.0.dwg

La verificación de eficacia y el cierre de la acción correctiva se realizarán una vez sean implementados los documentos en las actividades de formulación de proyectos que incluyan entre los productos entregables planos en formatos DWG y CAD",15/12/15,terminado,100,Cumplida
181,181,"REPORTE A SEPTIEMBRE 30 DE 2015 ACCIÓN CUMPLIDA Y EFICAZ - CERRADAEn la visita de seguimiento se identificó que el control de VALIDACIÓN de los estudios de Factibilidad no aplica en el proceso de Diseño de Proyectos. Lo que en realidad se quería expresar en el proceso era la necesidad de REVISAR dichos estudios de factibilidad por parte de la Dirección Técnica de Diseño de Proyectos (DTD). Por lo tanto el instrumento mediante el cual se asegura el control y el registro de las revisiones realizadas por la DTD es el documento ""FO-FP-03 Documento Técnico de Soporte V1"", el cual está publicado en la Intranet corporativa y fue socializado, el cual deberá ser complementado con el registro de correspondencia correspondiente (Memorando).

Para establecer la eficacia de la acción correctiva, se verificó que la documentación adoptada del proceso ""Factibilidad de Proyectos"" estuviera implementada y fuera conocida por los funcionarios del proceso, para lo cual se verificaron tres proyectos en los cuáles ya se está aplicando la metodología y controles de revisión para el caso adoptados.",15/12/15,terminado,100,Cumplida
182,182,"El 21 de septiembre de 2015 se aprobo el Instructivo ""Verificación de equipos topograficos IN -GP-02""  de Gestión Predial y se allegaron las certificaciones de calibración de los equipos utilizados en el área técnica para levantamientos topográficos",15/12/15,terminado,100,Cumplida
183,183,"Se remitio correo a la Dirección Técnica de Predios el 26 de junio de 2015, solicitando información sobre el avance de las acciones correctivas, siendo reiterado el correo de solicitud  el 27 de agosto de 2015, sin respuesta aún por parte del área. La profesional encargada del asunto informó verbalmente  que los documentos se encuentran en trámite junto  a la OAP y respecto de las calibraciones de los equipos, informa que se esta en espera de la certificación.  
Mediante el radicado 20151350262663, se inidica que se evidenció la calibración  a los equipos de topografía  de las DTP, por lo cual allegaron  el certificado de validación y verificación de los equipos  con fecha del 28 de agosto.",15/12/15,terminado,100,Cumplida
184,184,"A la fecha de corte del presente documento, se evidenció el envió de correo electrónico con fecha 7 de mayo de 2015, con el Balance Percepción Ciudadana 1er Trimestre, al grupo directivo, por parte del jefe de la Oficina de Atención al Ciudadano.

La acción se encuentra en proceso y tiene fecha final de cumplimiento 31 de diciembre de 2015",15/12/15,terminado,100,En Tiempo
185,185,"El área envía el vínculo del documento en la intranet, actualizado el 19 de agosto de 2015",15/12/15,terminado,100,Cumplida
186,186,"El área envía la publicación del Procedimiento en el Flash IDU.  Cumpliendo solamente la primera parte de la meta propuesta, se requiere al área enviar los soportes de socialización.",15/12/15,terminado,100,Cumplida
187,187,Se evidenciaron actas de reunión y/o listados de asistencia a taller realizado por OAP por parte de colaboradores de diferentes procesos.,15/12/15,terminado,100,Cumplida
188,188,"A la fecha de corte del presente documento, se evidenció del plan de calidad elaborado para productos/servicios asociados al proceso de Conservación de Infraestructura - DTAI, teniendo en cuenta que la fecha propuesta por la OAP en el plan de mejoramiento, para el cumplimiento de la acción es del 30 de junio de 2015.
Al 30 de semtpiembre, se evidenciaron publicados en la intranet de la entidad los planes de calidad de los productos no conformes de los procesos  misionales. Por lo anterior, se da por cumplida la acción.",15/12/15,terminado,100,Cumplida
189,189,"Se evidenció mediante listados de asistencia, que se realizaron acompañamientos a diferentes procesos, tales como Conservación de la Infraestructura y Gestión Documental, en lo relacionado con la acción correctiva propuesta. Sin embargo, teniendo en cuenta que la fecha propuesta por la OAP para el cierre de la presente acción se vence en agosto del 2015, no se presenta calificación ni se puede establecer su cierre.
Se evidenciaron las actas de acompañamiento a los procesos entre juniuio y septiembre de 2015, en donde la OAP evidencia el acompañamiento, refuerzo y realización de talleres con las dependencias para documentar e implementar de forma adecuada el PNC  y los planes de calidad asociados. Por lo anterior y debido a que se cumplió con el objetivo se establecie que la acción se cierra de forma eficaz.",15/12/15,terminado,100,Cumplida
190,190,"El profesional delegado revisó los instrumentos existentes, los indicadores caracterizados, realizó investigación técnica, consulto experiencias, realizó encuesta, consolidó la ejecución de los indicadores caracterizados, analizó los indicadores, creó cuadro de mando para Dirección General y usuarios de la institución, productos que fueron entregados el 4 de diciembre de 2014.  La deficiencia de la tipología de indicadores había sido ya detectada y expuesta, por tal razon, la OAP ha venido trabajando sobre el mismo tema asunto del hallazgo, realizó reuniones en agosto, septiembre, octubre y noviembre de 2014 sobre los indicadores de gestión, los procesos y los asesores de las dependencias.

En la presente vigencia 2015 desde el 26 de enero, ha realizado reuniones de capacitación y preparación para la corrección y formulación de los indicadores de gestión 2015. 

Causa 1, corregida el 4 de diciembre de 2014;
Causa 2, corregida el 4 de diciembre de 2014;
Causa 3, corregida el 4 de diciembre de 2014;
Causa 4, Entregada el 4 de diciembre de 2014;
Causa 5, Corregida con el cuadro de mando entregado el 4 de diciembre de 2014",15/12/15,terminado,100,Cumplida
191,191,"La OAP ha venido trabajando en la capacitación y orientación de las personas referenciadas por cada Gerente Público para su Dependencia desde el pasado periodo 2014, existe un asesor asignado a cada dependencia.

Realizó el pasado mes de febrero capacitación y orientación para la actualización de la plataforma estratégica, misión, visión, metas estratégicas, plan de acción y caracterización de indicadores.
El 25 de febrero de 2015 se realizó capacitación con la asistencia de mas de 50 personas relacionadas directamente con la caracterización de los diferentes instrumentos estratégicos del IDU; la agenda se cumplió en su totalidad según el siguiente orden:
El 10 de marzo de 2015 se realizó taller dirigido a las personas directamente relacionadas con la caracterización de los indicadores de gestión y sus respectivas jefaturas, orientado a la formulación de indicadores de eficiencia y efectividad, con la sistencia de más de 49 personas, distribuidos en el auditorio por cada Proceso transversal, su contenido además de preguntas, aclaraciones, participación y respuesta contuvo la siguiente presentación:  

1. Mapa de Procesos.

2. Conocer la Caracterización de los Procesos (22).

3.  Identificar las Actividades Críticas del Proceso.

4. Revisar los objetivos de los procesos.

5. Estructurar los Indicadores de eficacia, eficiencia y efectividad.

6, Se continúo con las Asesorias diarias presenciales, correo etc.

1. Se entregó archivo y se capacitó sobre las metas plan de desarrollo ""Bogotá Humana""
2. Se entregó archivo y capacitó sobre la plataforma estratégica del IDU, Misión, Visión, Objetivos Estratégicos y la relación directa con las metas estratégicas, se capacitó sobre el contenido de la misión, la visión, los 4 objetivos estratégicos y la relación con PUI y DOTS, como base del desarrollo del plan de acción, caracterización de indicadores sobre el despliegue a través del mapa de procesos.
3. Se entregó Archivo y capacitó sobre la participación de cada dependencia según las metas estratégicas IDU 2015
4. Se Actualizó y publicó, se entregó a cada participante y jefatura la GUIA DE SEGUIMIENTO A LA GESTIÓN IDU Cod. GU_PE_018 Ver. 2.0
5. Se entregó listado de instrumentos necesarios para la elaboración del Plan de Acción.
6. Se capacitó sobre el Formato Cod. FO_PE_08_PLAN_DE ACCION_V_5.0
7. Se entregó listado de instrumentos necesarios en la CARACTERIZA DE INDICADORES DE GESTIÓN
8. Se actualizó y publicó, entregó y capacitó sobre el Formato FO-PE-01 Ver. 4.0 CARACTERIZA INDICADORES
9. Se creó en la institución el Formato FO-PE-07 Ver 1.0 _ HOJA DE VIDA DE INDICADORES,  se entregó y capacitó.
10. Se creó y capacitó sobre la NUMERACIÓN DE INDICADORES DE GESTIÓN los cuales conservaran su consecutivo desde la vigencia 2014. 
11. Se capacitó sobre diferentes DATOS DEPENDENCIAS PARA LA CARACTERIZACION IND DE GESTIÓN 2015, como ID, numeración, lider, nombre, objetivo, transversalidad, procesos, metas, etc.
12. Se entrego la caracterización de los DATOS DE LOS PROCESOS TRANSVERSALES DEL IDU.
13. Se entregó memorias a cada participante con copia a cada Gerente Público.
14. Se continúo con las Asesorias diarias presenciales, correo etc.",15/12/15,terminado,100,Cumplida
192,192,a guía fue ajustada con la versión 2.0. Publicada el día 26 de marzo de 2015.,15/12/15,terminado,100,Cumplida
193,193,"Las dependencias realizaron la entrega de la caracterización de los indicadores de gestión, incluida la ejecución del trimestre enero, febrero y marzo de 2015, fecha de cumplimiento 30 de abril de 2015.",15/12/15,terminado,100,Cumplida
194,194,,15/12/15,terminado,100,Cumplida
195,195,,15/12/15,terminado,100,Cumplida
196,196,,15/12/15,terminado,100,Cumplida
197,197,,15/12/15,terminado,100,Cumplida
198,198,,15/12/15,terminado,100,Cumplida
199,199,,15/12/15,terminado,100,Cumplida
200,200,,15/12/15,terminado,100,Cumplida
201,201,,15/12/15,terminado,100,Cumplida
202,202,,15/12/15,terminado,100,Cumplida
203,203,,15/12/15,terminado,100,Cumplida
204,204,,15/12/15,terminado,100,Cumplida
205,205,,15/12/15,terminado,100,Cumplida
206,206,,15/12/15,terminado,100,Cumplida
207,207,,15/12/15,terminado,100,Cumplida
