hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
93,13,pcbaraja1,2.2.5.1.7.3. Hallazgo Administrativo con Incidencia Fiscal,"2.2.5. ESTADOS CONTABLES, FINANCIERO Y PRESUPUESTAL",OCI,"2.2.5.1.7.3. Hallazgo Administrativo con Incidencia Fiscal y presunta Disciplinaria, por el pago de intereses moratorios en la cuantía de $67.731.955, por el pago de honorarios ordenados en el Auto No. 6 del 2 de agosto de 2012 del Tribunal de Arbitramento","la falta de diligencia y claridad de la entidad para analizar y pagar las ajustes y actualizaciones que requería el contrato de obra, evitando el pago de intereses moratorios y procesos judiciales que originan desgaste administrativo, afectando los recursos públicos del Distrito Capital",
94,13,pcbaraja1,3.2.2.1. Hallazgo administrativo con presunta incidencia disciplinaria por falta de planeación. ,3.2.2. DPC 218-15 CONTRATOS 795 Y 796 DE 2014,OCI,3.2.2.1. Hallazgo administrativo con presunta incidencia disciplinaria por falta de planeación. ,"El I.D.U. no estructuró con claridad el presupuesto oficial para el mantenimiento, adecuación y rehabilitación del espacio público y ciclorutas, simplemente se limitó a estimar un valor para cada uno de los contratos de acuerdo al número de metros cuadrados (24.000) a intervenir del mencionado espacio; y el numero  kilómetros (43.15 y 46.21) para ciclorutas con base al listado de precios de referencia de actividades de obra definido por el I.D.U.",
95,13,pcbaraja1,3.2.7.1. Hallazgo administrativo con,3.2.7. DPC 990 – 14 / CONTRATOS 081 Y 083 DE 2014,OCI,3.2.7.1. Hallazgo administrativo con presunta incidencia disciplinaria por violación a la planeación imputable a la entidad contratante.,"A pesar de la similitud de los objetos contractuales, el interventor inicialmente en el respectivo concurso público, sólo demostró la capacidad para el seguimiento de dos contratos de obras públicas, y no acreditó la capacidad técnica y administrativa para la supervisión y vigilancia de tres contratos de obra pública en ejecución. ",
96,14,pcbaraja1,"3.1.1. Hallazgo administrativo con presunta incidencia disciplinaria y fiscal en cuantía de $94.615.639, por los daños existentes en las vías objeto del contrato de obra IDU-071 de 2012",3.1 CONTRATO DE OBRA IDU-071 DE 2012,DTAI,"3.1.1. Hallazgo administrativo con presunta incidencia disciplinaria y fiscal en cuantía de $94.615.639, por los daños existentes en las vías objeto del contrato de obra IDU-071 de 2012",según relación de daños que de no repararse generaría un presunto riesgo de pérdida de recursos invertidos en la suma de $93.362.199 adicional a los recursos por valor de $1.253.440 por el área afectada de los daños evidenciados en los tramos del SITP para un total de $94.615.639,
97,14,pcbaraja1,3.2.1. Hallazgo administrativo por falta de atención oportuna en las reparaciones a los daños evidenciados del contrato de obra IDU-1686 de 2014.,3.2 CONTRATO DE OBRA IDU-1686 DE 2014,DTM,3.2.1. Hallazgo administrativo por falta de atención oportuna en las reparaciones a los daños evidenciados del contrato de obra IDU-1686 de 2014.,Como quiera que a la fecha el contrato de obra IDU-1686 de 2014 se encuentra en ejecución y que no han sido reparado la totalidad de los daños evidenciados y que por ello no se ha dado estricto cumplimiento a lo contemplado en el contrato y/o el pliego de condiciones del concurso de mérito y/o al manual de interventoría este grupo de auditoria considera que se da lugar a una observación con presunta incidencia disciplinaria,
98,14,pcbaraja1,3.3.1. Hallazgo administrativo porque a la fecha no se ha liquidado el convenio 005 de 2001.,3.3 CONVENIOS 005 DE 2001,SGI,3.3.1. Hallazgo administrativo porque a la fecha no se ha liquidado el convenio 005 de 2001.,Frente a lo anterior si bien se observa pasivos exigibles por valor de $35.242.380 quedando un saldo del Convenio por la suma de $289.592.872 no se explica este organismo de control las razones por las cuales la entidad no los ha ejecutado o reintegrado a TRANSMILENIO S.A.,
99,14,pcbaraja1,3.4.1. Hallazgo administrativo con presunta incidencia disciplinaria y penal por la inadecuada distribución de la transferencia de recursos específicos al proyecto troncal avenida Boyacá.,3.4 CONVENIO 020 DE 2001,SGI,3.4.1. Hallazgo administrativo con presunta incidencia disciplinaria y penal por la inadecuada distribución de la transferencia de recursos específicos al proyecto troncal avenida Boyacá.,…En consecuencia no se garantizó una planeación y distribución de los recursos según el objetivo al cual fue dispuesto no se logró una información oportuna y confiable para lograr una correcta evaluación y seguimiento de la gestión organizacional.,
100,14,pcbaraja1,3.4.2. Hallazgo administrativo con presunta incidencia disciplinaria y penal por no reportar a TRASMILENIO la información exacta y veraz frente a la ejecución de recursos proyecto troncal avenida Boyacá.,3.4 CONVENIO 020 DE 2001,SGI,3.4.2. Hallazgo administrativo con presunta incidencia disciplinaria y penal por no reportar a TRASMILENIO la información exacta y veraz frente a la ejecución de recursos proyecto troncal avenida Boyacá.,En consecuencia la información suministrada a Transmilenio no refleja la realidad de los hechos económicos toda vez que en el informe de ejecución de recursos Transmilenio se mostraron cifras de conceptos que no guardaban relación directa con el proyecto Troncal Avenida Boyacá contrario a lo dispuesto en los compromisos presupuestales de la vigencia 2014.,
101,14,pcbaraja1,3.5.1. Hallazgo administrativo con presunta incidencia disciplinaria por no presentar oportunamente las actualizaciones en Portal de Contratación Estatal - SECOP del contrato interadministrativo 3 de 2012.,3.5 CONTRATO INTERADMINITRATIVO 03 DE 2012,DTGC,3.5.1. Hallazgo administrativo con presunta incidencia disciplinaria por no presentar oportunamente las actualizaciones en Portal de Contratación Estatal - SECOP del contrato interadministrativo 3 de 2012.,La Contraloría de Bogotá revisó las condiciones relacionadas con la obligación del IDU en cuanto a la publicación del proceso contractual en la plataforma SECOP Sistema Electrónico de Contratación Pública encontrando que únicamente se encuentran publicados en la mencionada plataforma los siguientes documentos: El contrato “CONV-3-2012” Acta No. 4 de recibido final de la obra CONV-3-2012 y Acta de Liquidación CONV-3-2012.,
102,14,pcbaraja1,3.5.2. Hallazgo administrativo con presunta incidencia disciplinaria por la falta de Planeación en la etapa precontractual toda vez que se evidencio la no existencia de los estudios previos.,3.5 CONTRATO INTERADMINITRATIVO 03 DE 2012,SGI,3.5.2. Hallazgo administrativo con presunta incidencia disciplinaria por la falta de Planeación en la etapa precontractual toda vez que se evidencio la no existencia de los estudios previos.,que no se entregaron por parte del IDU los documentos necesarios que evidencien que efectivamente se atendieron los requisitos precontractuales sobre estudios previos que describan las condiciones técnicas y financieras que soporten los precios de mercado así como la Justificación con el sustento presupuestal estimado; se observa que el IDU presuntamente no le dio cumplimiento a uno de los principios orientadores de la contratación estatal como lo es la Planeación (arts. 209 de la Constitución Política de 1991 y 25 de la Ley 80 de 1993) puesto que no se efectuó el análisis cuantitativo y/o cualitativo que determinaría el presupuesto oficial del contrato; acorde con la dimensión de las obras por ejecutar no se efectuó un estudio previo de precios de mercado ni un análisis costo-beneficio entre otras actividades que le permitieran a la entidad garantizar el uso debido de sus recursos.,
103,14,pcbaraja1,3.5.3. Hallazgo administrativo con presunta incidencia disciplinaria por no nombrar un Supervisor por parte del IDU durante la ejecución del contrato.,3.5 CONTRATO INTERADMINITRATIVO 03 DE 2012,DG,3.5.3. Hallazgo administrativo con presunta incidencia disciplinaria por no nombrar un Supervisor por parte del IDU durante la ejecución del contrato.,Que presuntamente el IDU no atendió lo previsto en el cuarto y noveno clausulados del Contrato con respecto al nombramiento de un Supervisor; siendo esta una posible causa del incumplimiento relacionado con la presentación y entrega de informes mensuales de gestión por parte de la UAERMV los cuales se atendieron después de terminado el contrato y no dentro de la ejecución del mismo según respuesta presentada por el IDU a este ente de control en el memorando STMST-20153661240091.,
104,14,pcbaraja1,3.5.4. Hallazgo administrativo con presunta incidencia disciplinaria por haber efectuado pagos a cargo del valor del contrato para las pólizas de amparo,3.5 CONTRATO INTERADMINITRATIVO 03 DE 2012,DTM,3.5.4. Hallazgo administrativo con presunta incidencia disciplinaria por haber efectuado pagos a cargo del valor del contrato para las pólizas de amparo,como resultado a la fecha no se encuentra claridad sobre las razones que llevaron a las partes a cometer este error; esta contraloría considera que presuntamente se está incumpliendo de manera compartida entre las partes con el deber de vigilar el debido uso de los recursos del estado lo cual podría estar ocasionando un posible detrimento. ,
105,14,pcbaraja1,"3.5.5. Hallazgo administrativo con presunta incidencia disciplinaria por el manejo indebido de la cuenta de ahorros que aperturó la UAERMV, para depositar los dineros exclusivos del convenio.",3.5 CONTRATO INTERADMINITRATIVO 03 DE 2012,DTM,"3.5.5. Hallazgo administrativo con presunta incidencia disciplinaria por el manejo indebido de la cuenta de ahorros que aperturó la UAERMV, para depositar los dineros exclusivos del convenio.",En conclusión el grupo auditor considera que no hay razonabilidad en las cifras presentadas ni en los movimientos aplicados sobre las cuentas de ahorro aperturadas a cargo del contrato ni se logró identificar el procedimiento previsto por las partes para controlar el manejo adecuado de los recursos de manera que se identifiquen los mecanismos de autorización del retiros de la cuentas pagos y traslados. ,
106,14,pcbaraja1,"3.5.6. Hallazgo administrativo con presunta incidencia disciplinaria por incumplimiento en las consignaciones de los rendimientos financieros al IDU, generados en las cuentas de ahorro aperturadas para la administración del contrato interadministrativo 3 de 2012",3.5 CONTRATO INTERADMINITRATIVO 03 DE 2012,DTM,"3.5.6. Hallazgo administrativo con presunta incidencia disciplinaria por incumplimiento en las consignaciones de los rendimientos financieros al IDU, generados en las cuentas de ahorro aperturadas para la administración del contrato interadministrativo 3 de 2012",la unidad realizó el giro de los rendimientos financieros correspondientes a los meses de julio y agosto de 2015 el 10 de septiembre de 2015 por valor de $3.673.498 a favor del IDU según formato “Recaudo de conceptos varios” cuyo “concepto a pagar” se describe como: Devolución de rendimientos financieros lo que se constituye en un beneficio de control fiscal. No obstante se mantiene la incidencia administrativa y disciplinaria por el incumplimiento en las consignaciones de intereses causados a favor del IDU que debieron aplicarse mensualmente.,
107,14,pcbaraja1,"3.7.1. Hallazgo administrativo con presunta incidencia disciplinaria, por no liquidar los contratos en el periodo comprendido entre el 1 de enero de 2008 a 31 de diciembre de 2012, toda vez que no se evidencia una actuación oportuna y diligente.",3.7 CONTRATOS SIN LIQUIDAR,SGI,"3.7.1. Hallazgo administrativo con presunta incidencia disciplinaria, por no liquidar los contratos en el periodo comprendido entre el 1 de enero de 2008 a 31 de diciembre de 2012, toda vez que no se evidencia una actuación oportuna y diligente.",El IDU al no liquidar estos contratos ocasiona un posible limbo jurídico sobre la condición del contrato por otra parte así los funcionarios desarrollen actividades para lograr los fines esenciales se deben utilizar herramientas como las normas para certificar el cumplimiento de todas sus responsabilidades; la responsabilidad además de ser un elemento del concepto Estado de Derecho también es un principio de nuestra Constitución Política.,
108,14,pcbaraja1,"3.9.1. Hallazgo administrativo por cuanto las pólizas que amparan el manejo y los responsables de las cajas menores no se encontraron firmadas por el tomador, IDU.",3.9 EVALUACIÓN GASTOS DE CAJA MENOR,STRF,"3.9.1. Hallazgo administrativo por cuanto las pólizas que amparan el manejo y los responsables de las cajas menores no se encontraron firmadas por el tomador, IDU.","Analizadas las pólizas de seguro que amparan el manejo y los responsables de las cajas menores de la entidad para las vigencias 2012 a 2015 se pudo determinar que ninguna registra la firma del tomador es decir del IDU, situación que evidencia debilidades de control interno y exposición de la entidad a  riesgos al no cumplir con este aspecto de legalización de dicho documento. Igualmente se evidenció que las póliza expedidas el 22 octubre de 2014 19 de mayo y 12 de julio de 2015 son posteriores a las fechas de inicio de vigencia de las mismas no solo de las cajas menores sino de todos los elementos que hacen parte de las pólizas globales de seguro exponiendo a la entidad a riesgos ante posible ocurrencia de hechos durante los lapsos de tiempo que no se encuentran cubiertos por los respectivos seguros. Las situaciones antes descritas evidencian debilidades importantes en la planeación en la aplicación efectiva de controles y seguimiento relacionados con 92 en la adquisición oportuna de pólizas de seguro además de velar por que los documentos de este tipo cumplan a cabalidad con todos los requisitos de legalización en aras de prever riesgos que puedan afectar el buen uso de los recursos públicos comprometidos no solo de las cajas menores sino de los demás elementos amparados con las pólizas globales incumpliendo lo señalado en los literales a) d) e) f) y g) del Artículo 2º de la Ley 87 de 1993 y los deberes funcionales regulados en el artículo 34 de la Ley 714 de 2002.",
109,14,pcbaraja1,3.9.2. Hallazgo administrativo con presunta incidencia disciplinaria por cuanto en el IDU no se realizó el cierre definitivo de la caja menor de predios durante la vigencia 2014,3.9 EVALUACIÓN GASTOS DE CAJA MENOR,DTAF,3.9.2. Hallazgo administrativo con presunta incidencia disciplinaria por cuanto en el IDU no se realizó el cierre definitivo de la caja menor de predios durante la vigencia 2014,"Evaluados los soportes del reintegro correspondiente al mes de diciembre de 2014, Orden de Pago 14581 del 22 de diciembre de 2014, se determinó que la legalización de dicho reintegro se realizó el 5 de enero de 2015 por valor de $873.095. Además no fueron suministrados a la auditoría los soportes que evidenciaran la realización del proceso de cierre de la caja menor, y por otro lado el extracto de la cuenta corriente 005-47448-1 del mes de diciembre de 2014 registra un sobregiro de $45.414.41. Lo anterior permite concluir que al cierre de la vigencia, es decir 31 de diciembre; no se surtió la actividad de cierre definitivo, situación que incumplió no solo lo previsto en el Decreto 061 de 2007, que señala que tal proceso se debe realizar antes del 28 de diciembre. Además no se acató el lineamiento para el cierre fiscal – cajas menores expedido por el mismo IDU- Subdirección General de Gestión Corporativa, en la Circular N.20145460000094 de 2014, que señaló el 17 de diciembre como fecha límite para la legalización de la caja menor y el 22 de diciembre como término máximo para la consignación del saldo a través de la Subdirección técnica de Tesorería y Recaudo inobservando además los deberes funcionales regulados en el artículo 34 de la Ley 714 de 2002. ",
110,14,pcbaraja1,3.9.3. Hallazgo administrativo por cuanto se evidenciaron debilidades de control y seguimiento que afecta la confiabilidad de la información contenida en los soportes de algunos los reembolsos.,3.9 EVALUACIÓN GASTOS DE CAJA MENOR,DTDP,3.9.3. Hallazgo administrativo por cuanto se evidenciaron debilidades de control y seguimiento que afecta la confiabilidad de la información contenida en los soportes de algunos los reembolsos.,"La situación antes esbozada da cuenta de la falta de confiabilidad de la información contenida en la Relación de comprobantes por caja, y en general con respecto a los comprobantes anulados, no se registra en los documentos soporte de los reembolsos información alguna que permita establecer la trazabilidad de dichos documentos ni en el manual adoptado se hace referencia alguna y en consecuencia surge la necesidad de que el tema sea evaluado por la administración a fin de tomar las acciones pertinentes.",
111,15,pcbaraja1,3.1.1.,3.1 CONTRATO DE OBRA IDU-1863 DE 2014,DTM,3.1.1. Hallazgo Administrativo con presunta incidencia Disciplinaria por la implementación tardía de la guía ambiental urbana que fue incluida en los pliegos como guía ambiental rural.,El objeto que se estructuró por parte de la Subdirección General de Infraestructura -SGI no tenía en su alcance la intervención de la malla vial rural y sin embargo se adelantó el proceso contractual con una guía ambiental para el área rural y no urbana como en efecto correspondía.  Desde el 20 de febrero de 2015 se solicita el ajuste de la guía y  hasta el 30 de junio de 2015 se suscribe la Modificación No.2 para efectuar las modificaciones por lo que el grupo de auditoria considera que existe una observación en cuanto a la falta de oportunidad y gestión por parte de la entidad.,
112,15,pcbaraja1,3.1.2.,3.1 CONTRATO DE OBRA IDU-1863 DE 2014,DTM,3.1.2. Hallazgo Administrativo por iniciación tardía de la etapa de ejecución del contrato,Acta de inicio del contrato e inicio de la etapa de preliminares se suscribe entre las partes el día 6 de febrero de 2015 en consecuencia de acuerdo a lo definido en el contrato 1863-14 el acta de inicio de la etapa de ejecución se suscribió a los dos meses de culminación del plazo de la etapa de preliminares esto es el 6 de abril de 2015 pero con productos y documentos faltantes necesarios para aprobar la realización de obras el inicio de actividades de la ETAPA DE EJECUCIÓN solo se da hasta el 14 de Mayo de 2015.,
113,15,pcbaraja1,3.1.3.,3.1 CONTRATO DE OBRA IDU-1863 DE 2014,DTM,3.1.3. Hallazgo Administrativo con Presunta incidencia Disciplinaria por falta de control y supervisión en el seguimiento al contrato de obra idu-1863 de 2014,"Revisado el radicado (IDU 20155261189432 de 1 de septiembre de 2015) la Contraloría observa que ... el valor acumulado corresponde a $707.935.144 de anticipo amortizado hasta la tercera acta del mes de julio sin embargo el valor amortizado en el acta No. 2 del mes de junio indicado por la entidad en la suma $187.423.467 corresponde a un porcentaje del 19.72% y no del 20% como contractualmente se estipuló...  La entidad al efectuar la revisión de la factura encuentra que la amortización está correctamente calculada sobre la base del componente de obra y sus respectivos ajustes ($ 937.117,335) sin embargo esta factura incluye un componente de Estudios ($ 13.416.328) al que no aplica la amortización. La forma como fue presentada la factura facilita la errónea interpretación de la misma.",
114,15,pcbaraja1,3.1.4.,3.1 CONTRATO DE OBRA IDU-1863 DE 2014,DTM,3.1.4. Hallazgo Administrativo por las diferencia de criterio para el cálculo del valor del anticipo a otorgar.,Para el contrato 1862 de 2014 se tuvieron en cuenta para el cálculo del anticipo los valores correspondientes a actividades preliminares obras civiles gestión ambiental gestión social manejo de tráfico y AIU; mientras que para el contrato de obra 1863 de 2014 se tuvieron en cuenta el valor de obras civiles y el AIU.,
115,15,pcbaraja1,3.1.5.,3.1 CONTRATO DE OBRA IDU-1863 DE 2014,DTM,"3.1.5. Hallazgo Administrativo con presunta incidencia disciplinaria y fiscal en la suma de $127.745.658, por los daños presentes en el tramo de vía de la kra. 50 entre calles 116 a 127.",En el tramo de la Kra 50 entre calles 116 a 127 se evidencia la presencia de daños prematuros.  Este tramo fue intervenido y finalizado por la Unidad Administrativa Especial de Rehabilitación y Mantenimiento Vial (UAERMV) el día 25 de agosto de 2014. ,
116,15,pcbaraja1,3.2.1.,3.2. CONTRATO DE OBRA IDU-1862 DE 2014,DTPS,3.2.1. Hallazgo Administrativo con presunta incidencia Disciplinaria porque existe una diferencia entre la sumatoria del valor total de los componentes y la expresada en la resolución de  adjudicación 111315 de 2014 por valor de $ 345.000.,Inconsistencias en el contenido de diversas disposiciones del pliego de condiciones que generaron errores en la resolución de adjudicación y consecuentemente en la suscripción del contrato.,
117,15,pcbaraja1,3.2.2.,3.2. CONTRATO DE OBRA IDU-1862 DE 2014,DTM,3.2.2. Hallazgo administrativo con presunta incidencia Disciplinaria por la implementación tardía de la guía ambiental urbana que fue incluida en los pliegos como guía ambiental rural.,Desarrollo de proceso contractual y Adjudicación de contrato con guía ambiental rural y no con la guía ambiental urbana como correspondía y demora en implementación de la guía ambiental urbana presumiendo la imposibilidad de definir el nivel de cumplimiento de actividades contractuales e imposibilidad de efectuar las respectivas evaluaciones correspondiente a los componentes SG-SST y SGA,
118,15,pcbaraja1,3.2.3.,3.2. CONTRATO DE OBRA IDU-1862 DE 2014,DTM,3.2.3. Hallazgo administrativo dado que la gestión de la entidad no ha permitido recuperar el atraso en la ejecución del contrato.,"Gestión no suficiente para recuperar atrasos en inversión y meta física, teniendo en cuenta que el plazo del contrato esta próximo a vencer con un saldo de inversión y ejecución física superior al 60 %",
119,15,pcbaraja1,3.3.1.,3.3. CONTRATO DE OBRA IDU-1746 DE 2014,DTGC,3.3.1. Hallazgo administrativo al evaluar y evidenciar que las disposiciones finales y el resuelve de la resolución 59831 de 2015 “Por medio de la cual se resuelve unos recursos de reposición en contra de la resolución 56286 de 2015” no guarda coherencia con su motivación la cual es la misma de la resolución 56286 de 2015,Evidenciado un posible incumplimiento de las obligaciones a cargo del contratista el IDU resuelve aplicar procedimiento administrativo sancionatorio al contrato N° IDU 1746 de 2014 al declarar que el contratista ha incurrido en incumplimiento parcial de sus obligaciones contractuales decide mediante Resolución No 56286 de 2015 declarar el incumplimiento parcial e imponer al contratista sanción con carácter de MULTA por valor de ( $425.839.587.21).  El IDU en cumplimiento al principio del debido proceso resolvió el recurso de reposición en contra de la Resolución 56286 de 2015 mediante la resolución 59831 de 2015 bajo la misma línea argumentativa en su motivación no obstante; desde las consideraciones finales el argumento principal en el cual se basa la resolución es la solicitud de prórroga del contratista radicado CC01746-309-2015 del 18 de agosto de 2011 por cuatro meses más para dar cumplimiento al objeto del contrato con fundamento en la segunda prórroga.,
120,15,pcbaraja1,3.3.2.,3.3. CONTRATO DE OBRA IDU-1746 DE 2014,SGI,3.3.2. Hallazgo administrativo por presentar debilidades en la planeación y ampliar el término inicial del contrato hasta siete (7) meses más sin que a la fecha de la presente auditoría la obra se encuentre terminada.,No se contemplaron los tiempos en el proyecto para adelantar los tramites y  permisos requeridos con el  IDPC e ICAHN,
121,15,pcbaraja1,3.6.1.,3.6. CONTRATO DE OBRA IDU-1807 DE 2014,SGI,3.6.1. Hallazgo administrativo dado que la gestión de la entidad no ha permitido recuperar el atraso en la ejecución del contrato.,No se contemplaron los tiempos en el proyecto para adelantar los tramites y  permisos requeridos con la SDM y con las Empresas de Servicios Públicos,
122,15,pcbaraja1,3.10.1.,3.10. CONTRATO DE OBRA IDU-714 DE 2014,SGI,3.10.1. Hallazgo Administrativo por cuanto no se ejerce una adecuada supervisión y control en la elaboración de los contratos.,En los documentos contractuales se encuentran diferentes  plazos para suscribir el acta de Inicio de los contratos sin tener en cuenta lo que indica el manual de Interventoría,
123,15,pcbaraja1,3.10.2,3.10. CONTRATO DE OBRA IDU-714 DE 2014,DTPS,3.10.2. Hallazgo administrativo por el manejo inadecuado de la información reportada por el IDU al Sistema Electrónico de Contratación Pública.,Falta de control y confiabilidad en la información reportada en los Portales de Contratación,
124,15,pcbaraja1,3.11.1,3.11. CONTRATO DE OBRA IDU-715 DE 2014,SGI,3.11.1. Hallazgo administrativo dado que la gestión de la entidad no ha permitido recuperar el atraso en la ejecución del contrato idu-715 de 2014.,No se contemplaron los tiempos en el proyecto para adelantar los tramites y  permisos requeridos con la SDM y con las Empresas de Servicios Públicos,
125,15,pcbaraja1,3.12.1.,3.12. CONTRATO DE OBRA IDU-1347 DE 2014,SGI,3.12.1. Hallazgo administrativo con presunta incidencia disciplinaria por presentar irregularidades en las actividades de su etapa precontractual.,No se contemplaron los tiempos en el proyecto para adelantar los tramites y  permisos Ambientales requeridos.,
126,15,pcbaraja1,3.12.2.,3.12. CONTRATO DE OBRA IDU-1347 DE 2014,DTD,3.12.2. Hallazgo administrativo con presunta incidencia disciplinaria por el incumplimiento en la elaboración de los estudios financieros necesarios para la suscripción del contrato.,No se contó previo al inicio del contrato con el inventario de Redes de Servicios públicos,
127,15,pcbaraja1,3.12.3,3.12. CONTRATO DE OBRA IDU-1347 DE 2014,STESV,3.12.3. Hallazgo administrativo con presunta incidencia disciplinaria por incumplir con la cláusula décimo Octava MULTAS y clausula décimo novena CLAUSULA PENAL PECUNIARIA por el incumplimiento del objetivo contractual.,"Se menciona en el Informe de la Contraloria que posiblemente existen ""Deficiencias en los mecanismos de autocontrol de los funcionarios responsables"" por el presunto incumplimiento del objeto contractual",
128,15,pcbaraja1,3.13.1,3.13. CONTRATO DE OBRA IDU-1346 DE 2014,DTGC,3.13.1. Hallazgo administrativo con presunta incidencia Disciplinaria por efectuar la suscripción del Acta de Inicio fuera del plazo estipulado en el contrato así como haber efectuado la suscripción del Modificatorio No.1 para modificar las fechas de firma de Acta de Inicio después de haberse llevado a cabo la firma de dicha acta.,"El Acta de inicio del contrato IDU-1346-2014 no se suscribió dentro del termino establecido en la Adenda No. 4 y en el parágrafo segundo de la Cláusula decima del contrato la cual establece la firma del contrato dentro de los 10 días hábiles siguientes al perfeccionamiento del mismo mediante el Modificatorio No.1 se modifica el parágrafo segundo de la Cláusula decima del contrato quedando así: …El acta de inicio deberá suscribirse junto con la Interventoría y el IDU durante los treinta (30) días hábiles siguientes al cumplimiento de los requisitos de perfeccionamiento, ejecución y legalización del contrato así como de aquellos establecidos en el pliego de condiciones.… Es relevante mencionar que dicha modificación fue efectuada con posterioridad a la Firma efectiva del Acta de inicio la cual se llevó a cabo el 04 de Noviembre de 2014 y la firma del Modificatorio No. 1 se adelantó el 01 de diciembre de 2014.En los documentos contractuales se encuentran diferentes plazos para suscribir el acta de Inicio de los contratos sin tener en cuenta lo que indica el manual de Interventoría",
129,15,pcbaraja1,3.13.2.,3.13. CONTRATO DE OBRA IDU-1346 DE 2014,DTPS,3.13.2. Hallazgo administrativo con presunta incidencia Disciplinaria por cuanto se firmó el contrato de obra por un valor diferente al valor del presupuesto oficial por zonas.,"Inconsistencias en el contenido de la resolución de adjudicación, frente al pliego de condiciones y sus adendas.",
130,15,pcbaraja1,3.13.6.,3.13. CONTRATO DE OBRA IDU-1346 DE 2014,SGI,3.13.6. Hallazgo administrativo con presunta incidencia Disciplinaria por la falta de coherencia y veracidad en la información suministrada por la Entidad y los informes que se registran entregados y facturados a la Interventoría del contrato de obra.,Se presentan inconsistencias en los informes de interventoría por falta de seguimiento al contrato por parte de la supervisión IDU,
131,15,pcbaraja1,3.15.1,3.15. CONTRATO DE OBRA IDU-1877 DE 2014,DTP,3.15.1. Hallazgo administrativo con presunta incidencia disciplinaria por debilidades evidenciadas en el diagnóstico inicial y/o estudios previos del contrato.,Pese a que se contemplaba en el contrato actividades previas de consultoría se indica que hay debilidades en el diagnostico Inicial  y/o estudios previos del contrato por la identificación de actividades a construir o a mantener. ,
132,15,pcbaraja1,3.18.1,3.18. CONTRATO DE OBRA IDU-1636 DE 2013,SGI,"3.18.1. Hallazgo administrativo con presunta incidencia disciplinaria y fiscal por valor de  cuatrocientos sesenta y cinco millones quinientos ochenta y siete mil quinientos sesenta y tres pesos con 79 centavos ($465.587.563,79) m/cte en razón al incumplimiento de lo establecido en el articulado de las prórrogas No. 1 y No. 2 del contrato respecto de los plazos perentorios para entrega de las garantías y no aplicación de las multas allí definidas.",Revisadas las prórrogas No. 1 y No. 2 del contrato 1636 de 2013 específicamente en lo concerniente a los plazos establecidos para constituir el correspondiente certificado de modificación a la Garantía Única de Cumplimiento y de la póliza de Responsabilidad Civil Extracontractual se evidencia el incumplimiento de tal obligación lo que conlleva a la imposición de multas de acuerdo con lo establecido en la cláusula 17 numeral 2 del mismo contrato.,
133,15,pcbaraja1,3.19.1.,3.19. CONTRATO DE OBRA IDU-1843 DE 2014,SGI,3.19.1. Hallazgo administrativo con presunta incidencia disciplinaria al presentar irregularidades en las actividades de su etapa precontractual.,No se contemplaron los tiempos en el proyecto para adelantar los tramites y  permisos requeridos con el  ICAHN.,
134,15,pcbaraja1,3.19.2.,3.19. CONTRATO DE OBRA IDU-1843 DE 2014,DTD,3.19.2. Hallazgo administrativo con presunta incidencia disciplinaria en contrato de obra No. IDU-1843 de 2014 suscrito con el Consorcio Avenida Primero de Mayo al incumplir con la elaboración de los estudios financieros necesarios para la suscripción del contrato.,No se contó previo al inicio del contrato con el inventario de Redes de Servicios públicos,
135,15,pcbaraja1,3.19.3.,3.19. CONTRATO DE OBRA IDU-1843 DE 2014,STEST,3.19.3. Hallazgo administrativo con presunta incidencia disciplinaria por incumplir con la cláusula Vigésima MULTAS y clausula Vigésima primera CLAUSULA PENAL PECUNIARIA por el incumplimiento del objetivo contractual.,"Se menciona en el Informe de la Contraloria que posiblemente existen ""Deficiencias en los mecanismos de autocontrol de los funcionarios responsables"" por el presunto incumplimiento del objeto contractual",
136,15,pcbaraja1,3.19.4.,3.19. CONTRATO DE OBRA IDU-1843 DE 2014,SGI,3.19.4. Hallazgo administrativo por irregularidades en el cumplimiento de las obligaciones específicas del contratista.,No se contemplaron los tiempos en el proyecto para adelantar los tramites y  permisos requeridos con la SDM.,
137,15,pcbaraja1,3.20.1.,3.20. CONTRATO DE OBRA IDU-2172 DE 2014,SGI,3.20.1. Hallazgo administrativo por cuanto el IDU no ha realizado seguimiento mensual al pago de los rendimientos de la Fiducia por concepto del anticipo entregado a la Fiduciaria Colpatria por cuenta del contrato 2172/2013.,No se realizaron en el termino establecido  los giros de los rendimientos del anticipo contradiciendo el numeral 5.2.1.2 Manejo de Anticipo del Manual de Interventoría pese a la gestión realizada por la entidad.,
138,15,pcbaraja1,4.1.1.1.,4.1.1. Pago honorarios a funcionaria,STRH,4.1.1.1. Hallazgo administrativo con presunta incidencia Disciplinaria y Fiscal por las acciones u omisiones de la administración al conocer del abandono de cargo de una funcionaria y el no cumplimiento de sus funciones y no tomar las medidas correspondientes lo que género que IDU le pagara la suma de $104.023.341 por los servicios no prestados.,Desconocimiento de algunos aspectos normativos y procedimentales de la administración del talento humano,
