hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
139,30,pwherrer1,Socializar el p,,OAP,"Socializar el plan de comunicaciones de la vigencia 2015, debido al nuevo enfoque de la OAC, donde algunas actividades y estrategias planteadas para el 2014 se reestructurarán para el 2015, las cuales se adaptaran a los recursos y necesidades de la oficina. ","No se formuló
Ver seguimiento OCI",
140,30,pwherrer1,El plan de actu,,OAP,"El plan de actualización documental que se adelantó en 2014 con todas las dependencias del Instituto no se ejecutó al 100%, con corte al 31 de enero de 2015 alcanzó un avance del 91%. ","Demoras en trámites de elaboración, revisión y aprobación de documentos ",
141,30,pwherrer1,Finalizar y con,,OAP,Finalizar y consolidar los informes a que haya lugar en relación con la implementación del instrumento autoevaluación institucional.,"No se contaba con metodología clara para elaboración del informe, por tratarse de un tema nuevo a implementar en el Instituto.
Desconocimiento de la utilidad del tema por parte de las dependencias y directivos",
142,30,pwherrer1,"Elaborar, socia",,OAP,"Elaborar, socializar e implementar la metodología para la identificación, gestión y manejo de alertas de los riesgos de corrupción de la Entidad.

Documentar el procedimiento que indique las etapas de administración de riesgos en el IDU",Desconocimiento de la utilidad del tema por parte de las dependencias y directivos,
143,30,pwherrer1,Complementar la,,OAP,"Complementar la documentación existente incluyendo el aspecto relativo a los informes de gestión de que trata la ley 951 de 2005, que tiene que ver la entrega y recepción de los asuntos y recursos públicos del Estado colombiano, establecer la obligación para que los servidores públicos en el orden nacional,  departamental, distrital, municipal, metropolitano en calidad de titulares y representantes legales, así como los particulares que administren fondos o bienes del Estado presenten al separarse de sus cargos o al finalizar la administración.","Desactualización de la normatividad
No se considero indispensable documentar el tema por encontrarse explícito en la norma",
144,30,pwherrer1,Socializar los ,,OAP,Socializar los resultados de las auditorías realizadas al cumplimiento de decreto 371 de 2010 en el Comité Directivo de SIG en la vigencia 2015.,En la vigencia 2014 no aplicaba la socialización de los resultados de la evaluación  al cumplimiento de decreto 371/10,
145,30,pwherrer1,Implementar en ,,OAP,"Implementar en la vigencia 2015 la evaluación de la efectividad de las acciones correctivas incluidas en los planes de mejoramiento interno y/o por procesos y los planes de mejoramiento con los organismos de control.

Dado que a la fecha se evalúa el cumplimiento y avance en los planes de mejoramiento, tanto internos como externos, se identificó la necesidad de establecer acciones que permitan evaluar la eficacia y efectividad de las acciones formuladas.","La evaluación de  la eficacia de las acciones correctivas formuladas en los planes de mejoramiento se estableció como política operacional en el procedimiento ajustado en la vigencia 2014, dado lo cual aun está en proceso de ser implementado al 100%",
146,30,pwherrer1,Dentro del conc,,OAP,"Dentro del concepto MECI de plan de mejoramiento institucional, está pendiente la adopción formal de acciones estratégicas implementadas por la entidad, conforme a dicho esquema.  ",Para la vigencia 2014 la OAP trabajo la actualización de los productos MECI con base en la elaboración de un plan de acción; por lo que no se consideró la elaboración de un plan de mejoramiento adicional.,
147,30,pwherrer1,Que las Depende,,OAP,"Que las Dependencias presenten los planes de mejoramiento conforme a la oportunidad establecida, dado que el no tomar acciones oportunamente afecta el nivel de servicio de los procesos y el mejoramiento institucional.","Desconocimiento de los instrumentos, documentos, normatividad y metodología que regulan la formulación, desarrollo y cumplimiento de los Planes de Mejoramiento Internos y con los organismos de control.",
148,31,ccrussis1,IDU-50-2012 la ,,DTD,IDU-50-2012 la no liquidación del contrato a la fecha,"Pendiente permiso ocupación de cauce por parte de la Secreatria Distrital de Ambiente
Pendiente trámite de cesión de derechos de autor.
Pendiente la entrega del informe consolidado social atendiendo las observaciones de la DTD,  por parte del Consultor.
Pendiente informe presupuesto y APUs con observaciones por parte del consultor.
Pendiente informe especificaciones técnicas de construcción con observaciones por parte del consultor.
Pendiente informe ejecutivo por parte del consultor.
Pendiente los planos definitivos en formato SCAD GIS por parte del consultor.
Pendiente programación de obra por parte del consultor.
Pendiente documentos técnicos para pliegos por parte del consultor.",
149,31,ccrussis1,        IDU-043,,DTD,"        IDU-043-2012, La no liquidación del contrato a la fecha","Pendiente entrega por parte del consultor, del número del proyecto de la EAB - DITG aprobado.
Radicación por parte del Consultor de la cesión de derechos de autor.
En proceso Administrativo por posibles incumplimientos, Clausula Penal Pecuniaria
Pendiente trámite de informe final
No se cuenta con el Acta de liquidación",
